respondent_id,xyz_vaccine,seasonal_vaccine
7872,0.14,0.25
7873,0.06,0.14
7874,0.0,0.04
7875,0.15,0.23
7876,0.13,0.75
7877,0.2,0.6
7878,0.12,0.15
7879,0.12,0.06
7880,0.69,0.8
7881,0.24,0.64
7882,0.81,0.89
7883,0.81,0.89
7884,0.09,0.17
7885,0.09,0.84
7886,0.42,0.5
7887,0.22,0.35
7888,0.29,0.52
7889,0.6,0.68
7890,0.15,0.21
7891,0.12,0.37
7892,0.28,0.73
7893,0.44,0.75
7894,0.1,0.44
7895,0.01,0.2
7896,0.01,0.13
7897,0.07,0.45
7898,0.49,0.55
7899,0.03,0.13
7900,0.11,0.84
7901,0.64,0.83
7902,0.0,0.28
7903,0.05,0.19
7904,0.06,0.26
7905,0.09,0.15
7906,0.19,0.22
7907,0.27,0.7
7908,0.0,0.17
7909,0.38,0.66
7910,0.01,0.02
7911,0.16,0.47
7912,0.12,0.23
7913,0.2,0.42
7914,0.09,0.64
7915,0.08,0.22
7916,0.89,0.87
7917,0.37,0.58
7918,0.6,0.71
7919,0.61,0.67
7920,0.11,0.23
7921,0.26,0.71
7922,0.07,0.07
7923,0.21,0.36
7924,0.08,0.83
7925,0.04,0.14
7926,0.22,0.33
7927,0.19,0.47
7928,0.04,0.14
7929,0.69,0.72
7930,0.08,0.15
7931,0.36,0.63
7932,0.07,0.21
7933,0.02,0.55
7934,0.08,0.24
7935,0.06,0.72
7936,0.77,0.83
7937,0.07,0.47
7938,0.03,0.1
7939,0.26,0.4
7940,0.78,0.71
7941,0.11,0.19
7942,0.06,0.07
7943,0.43,0.67
7944,0.46,0.45
7945,0.27,0.31
7946,0.73,0.93
7947,0.5,0.74
7948,0.14,0.23
7949,0.16,0.37
7950,0.36,0.82
7951,0.18,0.41
7952,0.21,0.17
7953,0.01,0.79
7954,0.18,0.29
7955,0.26,0.66
7956,0.42,0.72
7957,0.26,0.65
7958,0.09,0.31
7959,0.0,0.12
7960,0.04,0.09
7961,0.03,0.78
7962,0.05,0.44
7963,0.61,0.73
7964,0.08,0.81
7965,0.17,0.57
7966,0.42,0.71
7967,0.03,0.13
7968,0.69,0.9
7969,0.72,0.87
7970,0.21,0.29
7971,0.06,0.97
7972,0.46,0.79
7973,0.13,0.88
7974,0.02,0.06
7975,0.64,0.57
7976,0.34,0.57
7977,0.06,0.08
7978,0.1,0.32
7979,0.04,0.47
7980,0.17,0.69
7981,0.02,0.47
7982,0.49,0.61
7983,0.6,0.59
7984,0.14,0.5
7985,0.78,0.86
7986,0.17,0.17
7987,0.01,0.59
7988,0.02,0.34
7989,0.1,0.82
7990,0.04,0.14
7991,0.34,0.41
7992,0.01,0.23
7993,0.21,0.38
7994,0.04,0.26
7995,0.03,0.15
7996,0.02,0.02
7997,0.14,0.67
7998,0.27,0.98
7999,0.26,0.7
8000,0.01,0.08
8001,0.05,0.4
8002,0.09,0.16
8003,0.12,0.1
8004,0.73,0.84
8005,0.53,0.72
8006,0.03,0.22
8007,0.13,0.27
8008,0.02,0.4
8009,0.31,0.66
8010,0.03,0.47
8011,0.34,0.37
8012,0.14,0.56
8013,0.13,0.66
8014,0.04,0.16
8015,0.01,0.11
8016,0.17,0.19
8017,0.79,0.77
8018,0.51,0.9
8019,0.11,0.32
8020,0.06,0.77
8021,0.17,0.65
8022,0.78,0.91
8023,0.01,0.08
8024,0.03,0.1
8025,0.03,0.23
8026,0.33,0.76
8027,0.11,0.73
8028,0.12,0.85
8029,0.0,0.83
8030,0.03,0.25
8031,0.03,0.06
8032,0.01,0.07
8033,0.16,0.37
8034,0.03,0.17
8035,0.22,0.71
8036,0.0,0.11
8037,0.07,0.16
8038,0.09,0.39
8039,0.05,0.27
8040,0.03,0.29
8041,0.74,0.9
8042,0.21,0.14
8043,0.19,0.7
8044,0.33,0.61
8045,0.11,0.8
8046,0.47,0.86
8047,0.11,0.53
8048,0.53,0.93
8049,0.6,0.5
8050,0.1,0.49
8051,0.13,0.56
8052,0.15,0.32
8053,0.69,0.57
8054,0.0,0.03
8055,0.44,0.8
8056,0.66,0.81
8057,0.09,0.07
8058,0.09,0.38
8059,0.42,0.94
8060,0.23,0.47
8061,0.63,0.85
8062,0.25,0.39
8063,0.02,0.39
8064,0.09,0.91
8065,0.1,0.41
8066,0.16,0.84
8067,0.45,0.77
8068,0.27,0.29
8069,0.05,0.1
8070,0.06,0.18
8071,0.25,0.7
8072,0.18,0.39
8073,0.24,0.18
8074,0.09,0.94
8075,0.16,0.09
8076,0.21,0.43
8077,0.06,0.14
8078,0.12,0.24
8079,0.89,0.74
8080,0.04,0.55
8081,0.43,0.8
8082,0.01,0.69
8083,0.54,0.7
8084,0.04,0.18
8085,0.1,0.15
8086,0.63,0.6
8087,0.05,0.37
8088,0.08,0.49
8089,0.05,0.79
8090,0.05,0.3
8091,0.37,0.78
8092,0.49,0.54
8093,0.1,0.65
8094,0.14,0.32
8095,0.14,0.25
8096,0.63,0.81
8097,0.52,0.78
8098,0.18,0.26
8099,0.39,0.76
8100,0.12,0.69
8101,0.32,0.41
8102,0.18,0.24
8103,0.45,0.59
8104,0.05,0.71
8105,0.09,0.49
8106,0.02,0.07
8107,0.02,0.22
8108,0.67,0.55
8109,0.1,0.38
8110,0.09,0.08
8111,0.13,0.68
8112,0.02,0.15
8113,0.04,0.12
8114,0.04,0.09
8115,0.06,0.47
8116,0.07,0.14
8117,0.12,0.18
8118,0.03,0.19
8119,0.02,0.09
8120,0.42,0.69
8121,0.21,0.26
8122,0.71,0.78
8123,0.49,0.7
8124,0.27,0.68
8125,0.31,0.51
8126,0.02,0.3
8127,0.08,0.23
8128,0.16,0.59
8129,0.07,0.62
8130,0.22,0.51
8131,0.03,0.11
8132,0.19,0.55
8133,0.18,0.57
8134,0.05,0.22
8135,0.02,0.11
8136,0.17,0.31
8137,0.14,0.65
8138,0.08,0.14
8139,0.08,0.51
8140,0.72,0.89
8141,0.01,0.1
8142,0.15,0.82
8143,0.44,0.32
8144,0.14,0.42
8145,0.25,0.51
8146,0.14,0.22
8147,0.16,0.51
8148,0.09,0.46
8149,0.62,0.68
8150,0.01,0.03
8151,0.19,0.28
8152,0.23,0.51
8153,0.62,0.76
8154,0.12,0.46
8155,0.17,0.22
8156,0.02,0.11
8157,0.62,0.86
8158,0.75,0.82
8159,0.82,0.88
8160,0.15,0.13
8161,0.33,0.67
8162,0.06,0.61
8163,0.0,0.27
8164,0.06,0.17
8165,0.62,0.86
8166,0.12,0.37
8167,0.18,0.51
8168,0.37,0.67
8169,0.44,0.71
8170,0.43,0.72
8171,0.31,0.88
8172,0.06,0.22
8173,0.16,0.2
8174,0.6,0.85
8175,0.06,0.13
8176,0.02,0.33
8177,0.07,0.35
8178,0.8,0.89
8179,0.35,0.77
8180,0.03,0.11
8181,0.32,0.92
8182,0.15,0.23
8183,0.07,0.15
8184,0.03,0.06
8185,0.91,0.98
8186,0.17,0.37
8187,0.05,0.11
8188,0.59,0.83
8189,0.07,0.57
8190,0.77,0.85
8191,0.22,0.76
8192,0.4,0.77
8193,0.24,0.44
8194,0.05,0.19
8195,0.06,0.41
8196,0.05,0.15
8197,0.09,0.11
8198,0.08,0.19
8199,0.08,0.26
8200,0.01,0.1
8201,0.03,0.11
8202,0.05,0.12
8203,0.36,0.69
8204,0.47,0.3
8205,0.16,0.28
8206,0.09,0.27
8207,0.21,0.81
8208,0.11,0.22
8209,0.12,0.73
8210,0.28,0.84
8211,0.26,0.53
8212,0.25,0.59
8213,0.76,0.87
8214,0.34,0.75
8215,0.23,0.34
8216,0.19,0.59
8217,0.28,0.6
8218,0.1,0.12
8219,0.1,0.5
8220,0.12,0.88
8221,0.35,0.5
8222,0.06,0.56
8223,0.08,0.61
8224,0.18,0.67
8225,0.04,0.55
8226,0.28,0.33
8227,0.02,0.08
8228,0.14,0.58
8229,0.25,0.69
8230,0.03,0.05
8231,0.53,0.93
8232,0.16,0.19
8233,0.62,0.88
8234,0.05,0.12
8235,0.57,0.7
8236,0.04,0.4
8237,0.08,0.2
8238,0.09,0.24
8239,0.45,0.39
8240,0.26,0.2
8241,0.27,0.2
8242,0.18,0.23
8243,0.09,0.21
8244,0.22,0.31
8245,0.15,0.84
8246,0.21,0.48
8247,0.36,0.96
8248,0.01,0.19
8249,0.78,0.85
8250,0.7,0.74
8251,0.05,0.55
8252,0.2,0.29
8253,0.09,0.78
8254,0.09,0.76
8255,0.47,0.66
8256,0.09,0.79
8257,0.01,0.05
8258,0.15,0.2
8259,0.15,0.42
8260,0.19,0.3
8261,0.1,0.32
8262,0.05,0.36
8263,0.3,0.41
8264,0.12,0.44
8265,0.13,0.46
8266,0.17,0.2
8267,0.39,0.64
8268,0.1,0.03
8269,0.04,0.27
8270,0.11,0.27
8271,0.09,0.4
8272,0.13,0.14
8273,0.81,0.78
8274,0.09,0.65
8275,0.66,0.75
8276,0.09,0.29
8277,0.6,0.67
8278,0.43,0.62
8279,0.67,0.49
8280,0.01,0.09
8281,0.25,0.47
8282,0.05,0.15
8283,0.09,0.56
8284,0.27,0.46
8285,0.2,0.93
8286,0.06,0.7
8287,0.35,0.91
8288,0.1,0.68
8289,0.47,0.82
8290,0.39,0.21
8291,0.56,0.55
8292,0.05,0.56
8293,0.26,0.47
8294,0.06,0.26
8295,0.09,0.69
8296,0.13,0.47
8297,0.08,0.12
8298,0.04,0.37
8299,0.13,0.52
8300,0.04,0.13
8301,0.06,0.31
8302,0.02,0.68
8303,0.26,0.26
8304,0.32,0.49
8305,0.69,0.66
8306,0.04,0.32
8307,0.08,0.19
8308,0.4,0.57
8309,0.03,0.36
8310,0.78,0.89
8311,0.06,0.04
8312,0.05,0.76
8313,0.81,0.96
8314,0.06,0.11
8315,0.06,0.17
8316,0.31,0.13
8317,0.25,0.34
8318,0.06,0.08
8319,0.23,0.22
8320,0.08,0.35
8321,0.44,0.86
8322,0.67,0.88
8323,0.39,0.6
8324,0.05,0.42
8325,0.24,0.6
8326,0.08,0.52
8327,0.06,0.34
8328,0.21,0.76
8329,0.2,0.24
8330,0.08,0.53
8331,0.15,0.24
8332,0.64,0.79
8333,0.26,0.23
8334,0.31,0.41
8335,0.04,0.19
8336,0.15,0.47
8337,0.03,0.29
8338,0.02,0.08
8339,0.58,0.76
8340,0.68,0.61
8341,0.11,0.45
8342,0.27,0.72
8343,0.01,0.04
8344,0.21,0.29
8345,0.12,0.29
8346,0.12,0.86
8347,0.02,0.1
8348,0.09,0.42
8349,0.08,0.22
8350,0.02,0.11
8351,0.42,0.43
8352,0.06,0.18
8353,0.17,0.21
8354,0.08,0.26
8355,0.07,0.84
8356,0.1,0.17
8357,0.22,0.4
8358,0.42,0.63
8359,0.07,0.29
8360,0.09,0.18
8361,0.06,0.48
8362,0.09,0.19
8363,0.23,0.61
8364,0.16,0.38
8365,0.49,0.68
8366,0.32,0.28
8367,0.35,0.38
8368,0.12,0.11
8369,0.11,0.34
8370,0.01,0.14
8371,0.42,0.6
8372,0.82,0.88
8373,0.19,0.48
8374,0.19,0.39
8375,0.03,0.06
8376,0.16,0.37
8377,0.3,0.88
8378,0.07,0.83
8379,0.02,0.26
8380,0.01,0.68
8381,0.36,0.92
8382,0.02,0.22
8383,0.32,0.79
8384,0.03,0.18
8385,0.11,0.63
8386,0.06,0.13
8387,0.24,0.66
8388,0.39,0.56
8389,0.05,0.94
8390,0.78,0.94
8391,0.33,0.62
8392,0.08,0.16
8393,0.19,0.67
8394,0.37,0.55
8395,0.03,0.1
8396,0.1,0.21
8397,0.08,0.8
8398,0.18,0.53
8399,0.06,0.51
8400,0.19,0.6
8401,0.06,0.51
8402,0.19,0.2
8403,0.28,0.3
8404,0.32,0.83
8405,0.1,0.68
8406,0.09,0.45
8407,0.7,0.9
8408,0.1,0.55
8409,0.06,0.08
8410,0.04,0.22
8411,0.18,0.77
8412,0.01,0.33
8413,0.12,0.1
8414,0.35,0.71
8415,0.03,0.1
8416,0.51,0.57
8417,0.08,0.72
8418,0.11,0.36
8419,0.26,0.39
8420,0.13,0.21
8421,0.1,0.85
8422,0.26,0.61
8423,0.15,0.14
8424,0.15,0.43
8425,0.55,0.8
8426,0.23,0.19
8427,0.32,0.52
8428,0.34,0.25
8429,0.57,0.79
8430,0.67,0.63
8431,0.13,0.15
8432,0.16,0.57
8433,0.07,0.47
8434,0.02,0.78
8435,0.01,0.11
8436,0.04,0.07
8437,0.15,0.24
8438,0.05,0.72
8439,0.37,0.61
8440,0.07,0.08
8441,0.12,0.28
8442,0.19,0.65
8443,0.36,0.34
8444,0.25,0.81
8445,0.05,0.23
8446,0.17,0.5
8447,0.69,0.75
8448,0.06,0.8
8449,0.24,0.21
8450,0.39,0.39
8451,0.4,0.6
8452,0.01,0.2
8453,0.04,0.83
8454,0.04,0.02
8455,0.6,0.77
8456,0.07,0.49
8457,0.17,0.39
8458,0.4,0.45
8459,0.07,0.26
8460,0.05,0.27
8461,0.11,0.15
8462,0.05,0.18
8463,0.05,0.44
8464,0.65,0.66
8465,0.09,0.32
8466,0.25,0.69
8467,0.19,0.26
8468,0.05,0.42
8469,0.18,0.49
8470,0.04,0.05
8471,0.01,0.14
8472,0.72,0.87
8473,0.15,0.87
8474,0.02,0.18
8475,0.16,0.34
8476,0.56,0.61
8477,0.03,0.2
8478,0.15,0.1
8479,0.15,0.87
8480,0.43,0.75
8481,0.75,0.73
8482,0.52,0.61
8483,0.04,0.13
8484,0.01,0.12
8485,0.08,0.48
8486,0.06,0.27
8487,0.07,0.1
8488,0.12,0.19
8489,0.2,0.52
8490,0.39,0.71
8491,0.04,0.49
8492,0.24,0.35
8493,0.39,0.91
8494,0.01,0.04
8495,0.1,0.79
8496,0.06,0.82
8497,0.04,0.41
8498,0.46,0.35
8499,0.12,0.67
8500,0.51,0.76
8501,0.15,0.34
8502,0.1,0.47
8503,0.34,0.63
8504,0.11,0.46
8505,0.37,0.76
8506,0.12,0.4
8507,0.12,0.26
8508,0.03,0.12
8509,0.01,0.67
8510,0.23,0.58
8511,0.36,0.57
8512,0.27,0.5
8513,0.01,0.07
8514,0.16,0.73
8515,0.13,0.22
8516,0.19,0.91
8517,0.09,0.21
8518,0.86,0.92
8519,0.08,0.21
8520,0.32,0.46
8521,0.2,0.39
8522,0.58,0.69
8523,0.05,0.16
8524,0.17,0.55
8525,0.22,0.33
8526,0.38,0.59
8527,0.12,0.11
8528,0.14,0.41
8529,0.06,0.12
8530,0.01,0.15
8531,0.3,0.86
8532,0.07,0.37
8533,0.13,0.88
8534,0.04,0.12
8535,0.05,0.16
8536,0.56,0.85
8537,0.35,0.53
8538,0.08,0.71
8539,0.05,0.19
8540,0.1,0.15
8541,0.61,0.63
8542,0.12,0.61
8543,0.07,0.23
8544,0.05,0.1
8545,0.09,0.21
8546,0.51,0.75
8547,0.06,0.66
8548,0.08,0.26
8549,0.06,0.07
8550,0.42,0.27
8551,0.17,0.21
8552,0.6,0.76
8553,0.65,0.84
8554,0.07,0.14
8555,0.39,0.43
8556,0.03,0.08
8557,0.04,0.5
8558,0.11,0.64
8559,0.58,0.84
8560,0.27,0.62
8561,0.32,0.28
8562,0.03,0.09
8563,0.37,0.49
8564,0.06,0.52
8565,0.48,0.77
8566,0.34,0.27
8567,0.27,0.22
8568,0.12,0.15
8569,0.58,0.81
8570,0.1,0.65
8571,0.06,0.15
8572,0.47,0.68
8573,0.03,0.83
8574,0.07,0.2
8575,0.16,0.38
8576,0.15,0.14
8577,0.52,0.27
8578,0.18,0.57
8579,0.81,0.95
8580,0.32,0.39
8581,0.19,0.59
8582,0.0,0.06
8583,0.13,0.08
8584,0.09,0.69
8585,0.09,0.28
8586,0.05,0.06
8587,0.25,0.57
8588,0.03,0.15
8589,0.13,0.36
8590,0.06,0.14
8591,0.23,0.41
8592,0.11,0.34
8593,0.06,0.57
8594,0.1,0.14
8595,0.13,0.46
8596,0.12,0.26
8597,0.26,0.77
8598,0.03,0.09
8599,0.07,0.14
8600,0.06,0.51
8601,0.14,0.44
8602,0.81,0.44
8603,0.01,0.52
8604,0.35,0.48
8605,0.01,0.05
8606,0.6,0.9
8607,0.17,0.22
8608,0.11,0.09
8609,0.32,0.64
8610,0.09,0.44
8611,0.07,0.17
8612,0.59,0.69
8613,0.03,0.51
8614,0.06,0.13
8615,0.02,0.14
8616,0.22,0.45
8617,0.53,0.87
8618,0.2,0.55
8619,0.88,0.97
8620,0.36,0.75
8621,0.27,0.27
8622,0.07,0.56
8623,0.11,0.38
8624,0.05,0.15
8625,0.16,0.39
8626,0.61,0.85
8627,0.05,0.1
8628,0.05,0.39
8629,0.26,0.38
8630,0.32,0.55
8631,0.35,0.75
8632,0.02,0.1
8633,0.54,0.69
8634,0.05,0.18
8635,0.17,0.32
8636,0.05,0.17
8637,0.13,0.71
8638,0.0,0.18
8639,0.07,0.21
8640,0.26,0.86
8641,0.11,0.23
8642,0.39,0.55
8643,0.1,0.55
8644,0.03,0.77
8645,0.1,0.68
8646,0.0,0.04
8647,0.33,0.71
8648,0.04,0.08
8649,0.17,0.41
8650,0.2,0.67
8651,0.21,0.59
8652,0.63,0.73
8653,0.08,0.29
8654,0.38,0.26
8655,0.18,0.34
8656,0.72,0.82
8657,0.16,0.57
8658,0.31,0.83
8659,0.05,0.14
8660,0.04,0.24
8661,0.15,0.27
8662,0.23,0.67
8663,0.25,0.83
8664,0.1,0.2
8665,0.07,0.15
8666,0.11,0.39
8667,0.02,0.15
8668,0.12,0.61
8669,0.06,0.58
8670,0.49,0.6
8671,0.28,0.48
8672,0.22,0.8
8673,0.48,0.83
8674,0.17,0.32
8675,0.42,0.72
8676,0.01,0.22
8677,0.07,0.17
8678,0.08,0.31
8679,0.14,0.55
8680,0.03,0.07
8681,0.32,0.24
8682,0.02,0.11
8683,0.09,0.18
8684,0.09,0.1
8685,0.01,0.2
8686,0.15,0.16
8687,0.92,0.97
8688,0.27,0.42
8689,0.03,0.31
8690,0.02,0.13
8691,0.19,0.31
8692,0.07,0.82
8693,0.36,0.86
8694,0.6,0.76
8695,0.2,0.49
8696,0.18,0.56
8697,0.2,0.38
8698,0.14,0.22
8699,0.01,0.05
8700,0.47,0.69
8701,0.13,0.28
8702,0.83,0.91
8703,0.72,0.73
8704,0.3,0.33
8705,0.06,0.95
8706,0.13,0.33
8707,0.07,0.3
8708,0.09,0.62
8709,0.24,0.15
8710,0.01,0.14
8711,0.11,0.48
8712,0.14,0.62
8713,0.05,0.08
8714,0.0,0.03
8715,0.15,0.88
8716,0.09,0.14
8717,0.12,0.07
8718,0.12,0.28
8719,0.1,0.34
8720,0.0,0.04
8721,0.11,0.25
8722,0.15,0.74
8723,0.07,0.31
8724,0.51,0.74
8725,0.44,0.7
8726,0.55,0.41
8727,0.09,0.58
8728,0.36,0.87
8729,0.2,0.65
8730,0.17,0.61
8731,0.04,0.2
8732,0.02,0.17
8733,0.04,0.18
8734,0.1,0.78
8735,0.15,0.51
8736,0.1,0.28
8737,0.21,0.75
8738,0.33,0.81
8739,0.34,0.3
8740,0.14,0.36
8741,0.08,0.11
8742,0.82,0.83
8743,0.14,0.66
8744,0.21,0.45
8745,0.18,0.15
8746,0.19,0.71
8747,0.0,0.17
8748,0.07,0.25
8749,0.37,0.66
8750,0.05,0.11
8751,0.09,0.23
8752,0.11,0.58
8753,0.39,0.74
8754,0.15,0.39
8755,0.16,0.94
8756,0.49,0.73
8757,0.06,0.7
8758,0.18,0.77
8759,0.15,0.31
8760,0.02,0.65
8761,0.13,0.26
8762,0.19,0.57
8763,0.25,0.44
8764,0.04,0.14
8765,0.13,0.26
8766,0.06,0.24
8767,0.29,0.18
8768,0.41,0.84
8769,0.04,0.7
8770,0.03,0.26
8771,0.13,0.75
8772,0.07,0.08
8773,0.13,0.21
8774,0.86,0.9
8775,0.16,0.93
8776,0.06,0.15
8777,0.67,0.86
8778,0.2,0.28
8779,0.29,0.54
8780,0.19,0.74
8781,0.0,0.09
8782,0.09,0.29
8783,0.13,0.62
8784,0.08,0.41
8785,0.02,0.07
8786,0.08,0.81
8787,0.05,0.18
8788,0.61,0.7
8789,0.08,0.4
8790,0.15,0.2
8791,0.24,0.47
8792,0.05,0.26
8793,0.18,0.27
8794,0.32,0.34
8795,0.09,0.24
8796,0.58,0.78
8797,0.08,0.71
8798,0.05,0.25
8799,0.19,0.27
8800,0.65,0.88
8801,0.17,0.51
8802,0.46,0.78
8803,0.03,0.31
8804,0.26,0.2
8805,0.12,0.9
8806,0.1,0.84
8807,0.04,0.32
8808,0.09,0.83
8809,0.45,0.64
8810,0.68,0.9
8811,0.19,0.4
8812,0.27,0.46
8813,0.38,0.75
8814,0.71,0.98
8815,0.43,0.72
8816,0.3,0.45
8817,0.18,0.38
8818,0.0,0.11
8819,0.05,0.83
8820,0.25,0.53
8821,0.16,0.85
8822,0.67,0.75
8823,0.18,0.87
8824,0.24,0.51
8825,0.22,0.8
8826,0.07,0.33
8827,0.06,0.26
8828,0.03,0.13
8829,0.82,0.91
8830,0.07,0.18
8831,0.9,0.91
8832,0.01,0.17
8833,0.37,0.58
8834,0.29,0.64
8835,0.15,0.34
8836,0.05,0.1
8837,0.49,0.56
8838,0.07,0.54
8839,0.14,0.3
8840,0.12,0.13
8841,0.19,0.65
8842,0.36,0.54
8843,0.45,0.71
8844,0.0,0.08
8845,0.03,0.88
8846,0.33,0.81
8847,0.58,0.73
8848,0.18,0.36
8849,0.03,0.11
8850,0.05,0.12
8851,0.03,0.05
8852,0.07,0.19
8853,0.18,0.46
8854,0.02,0.12
8855,0.12,0.46
8856,0.03,0.42
8857,0.08,0.18
8858,0.26,0.6
8859,0.04,0.82
8860,0.09,0.17
8861,0.22,0.61
8862,0.17,0.73
8863,0.09,0.45
8864,0.11,0.65
8865,0.05,0.65
8866,0.26,0.75
8867,0.05,0.12
8868,0.25,0.76
8869,0.14,0.08
8870,0.06,0.53
8871,0.06,0.2
8872,0.04,0.07
8873,0.05,0.33
8874,0.41,0.76
8875,0.68,0.93
8876,0.14,0.27
8877,0.06,0.56
8878,0.26,0.17
8879,0.75,0.98
8880,0.17,0.41
8881,0.03,0.54
8882,0.06,0.59
8883,0.18,0.36
8884,0.1,0.21
8885,0.2,0.23
8886,0.01,0.08
8887,0.08,0.54
8888,0.34,0.36
8889,0.4,0.5
8890,0.22,0.44
8891,0.07,0.14
8892,0.23,0.67
8893,0.18,0.78
8894,0.55,0.78
8895,0.31,0.25
8896,0.22,0.64
8897,0.84,0.85
8898,0.1,0.86
8899,0.11,0.7
8900,0.07,0.17
8901,0.59,0.84
8902,0.26,0.78
8903,0.15,0.63
8904,0.1,0.43
8905,0.19,0.31
8906,0.17,0.33
8907,0.19,0.69
8908,0.31,0.35
8909,0.37,0.56
8910,0.15,0.13
8911,0.1,0.5
8912,0.23,0.33
8913,0.3,0.34
8914,0.07,0.4
8915,0.4,0.69
8916,0.15,0.3
8917,0.14,0.33
8918,0.03,0.57
8919,0.1,0.68
8920,0.03,0.87
8921,0.13,0.18
8922,0.06,0.45
8923,0.0,0.05
8924,0.0,0.05
8925,0.22,0.28
8926,0.13,0.28
8927,0.04,0.11
8928,0.79,0.91
8929,0.37,0.64
8930,0.34,0.43
8931,0.12,0.18
8932,0.7,0.83
8933,0.15,0.27
8934,0.06,0.19
8935,0.15,0.29
8936,0.54,0.74
8937,0.01,0.09
8938,0.51,0.82
8939,0.36,0.25
8940,0.09,0.45
8941,0.23,0.68
8942,0.04,0.33
8943,0.09,0.88
8944,0.22,0.12
8945,0.5,0.8
8946,0.62,0.87
8947,0.03,0.27
8948,0.08,0.5
8949,0.13,0.22
8950,0.18,0.91
8951,0.01,0.16
8952,0.03,0.28
8953,0.57,0.76
8954,0.06,0.13
8955,0.22,0.23
8956,0.03,0.11
8957,0.41,0.81
8958,0.1,0.5
8959,0.05,0.07
8960,0.05,0.61
8961,0.02,0.1
8962,0.93,1.0
8963,0.32,0.62
8964,0.08,0.61
8965,0.4,0.55
8966,0.08,0.27
8967,0.06,0.92
8968,0.34,0.57
8969,0.2,0.67
8970,0.28,0.37
8971,0.12,0.51
8972,0.18,0.29
8973,0.1,0.1
8974,0.72,0.86
8975,0.08,0.23
8976,0.17,0.3
8977,0.1,0.49
8978,0.07,0.07
8979,0.42,0.7
8980,0.33,0.31
8981,0.05,0.19
8982,0.06,0.16
8983,0.06,0.33
8984,0.7,0.86
8985,0.06,0.12
8986,0.63,0.74
8987,0.97,0.99
8988,0.66,0.92
8989,0.06,0.39
8990,0.13,0.73
8991,0.0,0.5
8992,0.08,0.12
8993,0.07,0.09
8994,0.03,0.09
8995,0.08,0.13
8996,0.02,0.2
8997,0.82,0.96
8998,0.16,0.5
8999,0.19,0.47
9000,0.06,0.93
9001,0.78,0.86
9002,0.02,0.05
9003,0.09,0.09
9004,0.06,0.85
9005,0.0,0.03
9006,0.19,0.25
9007,0.45,0.89
9008,0.51,0.6
9009,0.0,0.1
9010,0.04,0.39
9011,0.1,0.25
9012,0.0,0.1
9013,0.33,0.75
9014,0.13,0.3
9015,0.12,0.13
9016,0.33,0.9
9017,0.08,0.34
9018,0.09,0.1
9019,0.25,0.34
9020,0.09,0.39
9021,0.1,0.21
9022,0.12,0.72
9023,0.01,0.21
9024,0.06,0.82
9025,0.01,0.12
9026,0.14,0.71
9027,0.45,0.56
9028,0.04,0.12
9029,0.35,0.26
9030,0.63,0.59
9031,0.02,0.33
9032,0.19,0.76
9033,0.02,0.59
9034,0.03,0.17
9035,0.18,0.75
9036,0.13,0.45
9037,0.07,0.42
9038,0.06,0.25
9039,0.01,0.12
9040,0.1,0.21
9041,0.17,0.28
9042,0.27,0.22
9043,0.16,0.16
9044,0.01,0.06
9045,0.06,0.48
9046,0.15,0.89
9047,0.24,0.28
9048,0.04,0.2
9049,0.46,0.88
9050,0.36,0.47
9051,0.0,0.04
9052,0.26,0.91
9053,0.1,0.35
9054,0.69,0.74
9055,0.64,0.73
9056,0.23,0.43
9057,0.39,0.68
9058,0.08,0.83
9059,0.56,0.81
9060,0.3,0.73
9061,0.02,0.92
9062,0.43,0.7
9063,0.41,0.87
9064,0.11,0.31
9065,0.13,0.3
9066,0.22,0.39
9067,0.22,0.36
9068,0.36,0.5
9069,0.24,0.45
9070,0.47,0.93
9071,0.05,0.12
9072,0.35,0.58
9073,0.13,0.25
9074,0.44,0.46
9075,0.27,0.76
9076,0.3,0.57
9077,0.85,0.9
9078,0.1,0.14
9079,0.06,0.44
9080,0.06,0.86
9081,0.18,0.73
9082,0.17,0.24
9083,0.38,0.54
9084,0.27,0.98
9085,0.07,0.28
9086,0.52,0.76
9087,0.07,0.2
9088,0.17,0.7
9089,0.07,0.15
9090,0.03,0.13
9091,0.13,0.26
9092,0.04,0.12
9093,0.33,0.33
9094,0.18,0.38
9095,0.03,0.07
9096,0.04,0.46
9097,0.05,0.23
9098,0.01,0.46
9099,0.22,0.4
9100,0.27,0.37
9101,0.07,0.73
9102,0.08,0.19
9103,0.28,0.6
9104,0.23,0.42
9105,0.14,0.17
9106,0.17,0.18
9107,0.46,0.76
9108,0.22,0.47
9109,0.74,0.87
9110,0.07,0.33
9111,0.07,0.49
9112,0.33,0.6
9113,0.12,0.66
9114,0.49,0.62
9115,0.78,0.85
9116,0.25,0.51
9117,0.17,0.41
9118,0.74,0.91
9119,0.04,0.25
9120,0.05,0.44
9121,0.06,0.05
9122,0.04,0.15
9123,0.04,0.39
9124,0.08,0.16
9125,0.1,0.31
9126,0.2,0.25
9127,0.11,0.66
9128,0.05,0.59
9129,0.57,0.69
9130,0.11,0.46
9131,0.02,0.05
9132,0.18,0.33
9133,0.07,0.14
9134,0.26,0.69
9135,0.48,0.45
9136,0.45,0.73
9137,0.09,0.26
9138,0.02,0.17
9139,0.03,0.15
9140,0.14,0.65
9141,0.1,0.9
